,incident_id,incident_date,incident_description,source_link,victim_name,contract_address,contract_name,category,subcategory,cause_title
531,181,2021-8-30,"At approximately 12pm on 31st August (UTC +8), C.R.E.A.M. Finance was exploited for 462,079,976 in AMP tokens and 2,804.96 ETH tokens.There was a main exploit along with a smaller copy-cat. The copy-cat exploit address has withdrawal history from Binance. We are working with Binance to identify the second perpetrator. We will forward all relevant information to law enforcement authorities and prosecute to the fullest extent of the law. The AMP token contract implements ERC777, which has the _callPostTransferHooks hook that triggers tokensReceived() function that was implemented by the recipient. The reentrancy opportunity related to ERC-777-style transfer hooks allowed the exploiter to nest a second borrow() function inside the token transfer() before the initial borrow() was updated. This was used over 17 transactions",https://medium.com/cream-finance/c-r-e-a-m-finance-post-mortem-amp-exploit-6ceb20a630c5,CreamFinance,0xd06527d5e56a3495252a528c4987003b712860ee,CEther,Smart Contract Layer,Untrusted callee / Race conditions,Reentrancy
532,182,2022-4-11,"Marvin Inu’s cross-chain bridge was hacked, and tokens worth 110 ETH were stolen and sold, causing a sharp drop in price. The project party has closed the cross-chain bridge and fixed the loopholes. At the same time, it has adjusted the purchase tax to 0%, and promised to repurchase and destroy the tokens to make up for this loss after the price fluctuations stabilize.",https://coinyuppie.com/the-total-amount-of-blockchain-ecological-theft-in-april-was-about-280-million-us-dollars-which-is-more-than-21-typical-security-incidents/,MarvinInu,,,Third Party Layer,Faulty operation,Compromised private key / hacked wallet
533,182,2022-4-11,"Marvin Inu’s cross-chain bridge was hacked, and tokens worth 110 ETH were stolen and sold, causing a sharp drop in price. The project party has closed the cross-chain bridge and fixed the loopholes. At the same time, it has adjusted the purchase tax to 0%, and promised to repurchase and destroy the tokens to make up for this loss after the price fluctuations stabilize.",https://twitter.com/Marvin_Inu/status/1513542013706199041,MarvinInu,,,Third Party Layer,Faulty operation,Compromised private key / hacked wallet
534,183,2021-12-28,"A fake MetaMask token project has scammed traders out of $1.8 million worth of ETH.
The scammers hacked the DEXTools app's front end to convince users that their fake token was legitimate.
The fake MetaMask token is the third major scam to hit the crypto space over the holiday season.",https://cryptobriefing.com/traders-lose-1-8m-in-fake-metamask-token-honeypot-scam/,DEXTools,,,Third Party Layer,Greedy / information asymmetry,Backdoor / Honeypot
535,183,2021-12-28,"A fake MetaMask token project has scammed traders out of $1.8 million worth of ETH.
The scammers hacked the DEXTools app's front end to convince users that their fake token was legitimate.
The fake MetaMask token is the third major scam to hit the crypto space over the holiday season.",https://cryptobriefing.com/traders-lose-1-8m-in-fake-metamask-token-honeypot-scam/,DEXTools,,,DeFi Protocol Layer/Design Flaw,Fake contracts,Camouflage a token contract
536,184,2020-6-30,"The hacker stole 919,299 VETH (worth $900,000) using only 0.9ETH. After the attack, VETH officially stated that the contract was used by the UX improvement it placed in transferForm(), which was their fault",https://twitter.com/strictly_scarce/status/1278215001484849158,Vether,0x75572098dc462f976127f59f8c97dfa291f81d8b,Vether3,Smart Contract Layer,Access control,Function visibility error
537,184,2020-6-30,"The hacker stole 919,299 VETH (worth $900,000) using only 0.9ETH. After the attack, VETH officially stated that the contract was used by the UX improvement it placed in transferForm(), which was their fault",https://www.tuoniaox.com/newsflash/p-447988.html,Vether,0x75572098dc462f976127f59f8c97dfa291f81d8b,Vether3,Smart Contract Layer,Access control,Function visibility error
538,185,2022-1-7,"#RugPull PeckShield has detected that @DaoMetaland rugged, more than 640 WBNB!",https://twitter.com/PeckShieldAlert/status/1479252602991054849,DaoMetaland,,,Third Party Layer,Greedy / information asymmetry,Insider trade or other activities
539,185,2022-1-7,"#RugPull PeckShield has detected that @DaoMetaland rugged, more than 640 WBNB!",https://www.altcoinbuzz.io/defi/metaland-dao-suffers-rug-pull-following-an-over-80-drop-in-price/,DaoMetaland,,,Third Party Layer,Greedy / information asymmetry,Insider trade or other activities
540,186,2021-7-20,"Using the mechanism of deflation token KEANU to attack the reward vulnerabilities in the Memestake contract deployed by Sanshu Inu, the attacker finally made a profit of about 56 ETH. The attacker leverages the deflation mechanism of the ERC20 token to manipulate the reward calculation of the Memstake smart contract.",https://blocksecteam.medium.com/the-analysis-of-the-sanshu-inu-security-incident-28c0c7c0e783,SanshuInu,0x35c674c288577df3e9b5dafef945795b741c7810,Memestake,DeFi Protocol Layer/Design Flaw,Unsafe DeFi protocol dependency,"Liquidity borrow, purchase, mint, deposit"
541,186,2021-7-20,"Using the mechanism of deflation token KEANU to attack the reward vulnerabilities in the Memestake contract deployed by Sanshu Inu, the attacker finally made a profit of about 56 ETH. The attacker leverages the deflation mechanism of the ERC20 token to manipulate the reward calculation of the Memstake smart contract.",https://blocksecteam.medium.com/the-analysis-of-the-sanshu-inu-security-incident-28c0c7c0e783,SanshuInu,0x35c674c288577df3e9b5dafef945795b741c7810,Memestake,Smart Contract Layer,Coding mistake,Absence of code logic or sanity check
542,187,2022-1-10,"After compromising an administrator’s accounts, the attacker set up an announcement about a fake “land drop�?that pointed users to a phishing site.  Using Discord webhooks, the attacker was able to ensure that the announcement would immediately pop up for each user as they logged into the Discord server.
On the phishing site, the users connected their wallets to receive the land drop.  This allowed the attacker to create fraudulent transactions that the users approved which sent assets to the attacker.  In total, about $95,000 in cryptocurrency was stolen in the attack.coindesk.",https://halborn.com/explained-the-citydao-hack-january-2022/,CityDAO,,,Third Party Layer,Faulty operation,Compromised private key / hacked wallet
543,187,2022-1-10,"After compromising an administrator’s accounts, the attacker set up an announcement about a fake “land drop�?that pointed users to a phishing site.  Using Discord webhooks, the attacker was able to ensure that the announcement would immediately pop up for each user as they logged into the Discord server.
On the phishing site, the users connected their wallets to receive the land drop.  This allowed the attacker to create fraudulent transactions that the users approved which sent assets to the attacker.  In total, about $95,000 in cryptocurrency was stolen in the attack.coindesk.",https://halborn.com/explained-the-citydao-hack-january-2022/,CityDAO,,,Third Party Layer,Greedy / information asymmetry,Phishing attack
544,187,2022-1-10,"After compromising an administrator’s accounts, the attacker set up an announcement about a fake “land drop�?that pointed users to a phishing site.  Using Discord webhooks, the attacker was able to ensure that the announcement would immediately pop up for each user as they logged into the Discord server.
On the phishing site, the users connected their wallets to receive the land drop.  This allowed the attacker to create fraudulent transactions that the users approved which sent assets to the attacker.  In total, about $95,000 in cryptocurrency was stolen in the attack.coindesk.",https://twitter.com/CityDAO/status/1480421505385197575,CityDAO,,,Third Party Layer,Faulty operation,Compromised private key / hacked wallet
545,187,2022-1-10,"After compromising an administrator’s accounts, the attacker set up an announcement about a fake “land drop�?that pointed users to a phishing site.  Using Discord webhooks, the attacker was able to ensure that the announcement would immediately pop up for each user as they logged into the Discord server.
On the phishing site, the users connected their wallets to receive the land drop.  This allowed the attacker to create fraudulent transactions that the users approved which sent assets to the attacker.  In total, about $95,000 in cryptocurrency was stolen in the attack.coindesk.",https://twitter.com/CityDAO/status/1480421505385197575,CityDAO,,,Third Party Layer,Greedy / information asymmetry,Phishing attack
546,187,2022-1-10,"After compromising an administrator’s accounts, the attacker set up an announcement about a fake “land drop�?that pointed users to a phishing site.  Using Discord webhooks, the attacker was able to ensure that the announcement would immediately pop up for each user as they logged into the Discord server.
On the phishing site, the users connected their wallets to receive the land drop.  This allowed the attacker to create fraudulent transactions that the users approved which sent assets to the attacker.  In total, about $95,000 in cryptocurrency was stolen in the attack.coindesk.",https://www.coindesk.com/business/2022/01/14/blockchain-city-citydao-falls-victim-to-95k-hack-via-discord/,CityDAO,,,Third Party Layer,Faulty operation,Compromised private key / hacked wallet
547,187,2022-1-10,"After compromising an administrator’s accounts, the attacker set up an announcement about a fake “land drop�?that pointed users to a phishing site.  Using Discord webhooks, the attacker was able to ensure that the announcement would immediately pop up for each user as they logged into the Discord server.
On the phishing site, the users connected their wallets to receive the land drop.  This allowed the attacker to create fraudulent transactions that the users approved which sent assets to the attacker.  In total, about $95,000 in cryptocurrency was stolen in the attack.coindesk.",https://www.coindesk.com/business/2022/01/14/blockchain-city-citydao-falls-victim-to-95k-hack-via-discord/,CityDAO,,,Third Party Layer,Greedy / information asymmetry,Phishing attack
548,188,2022-2-10,"As per the announcement, the attacker was able to successfully access the DAO treasury due to the structure of the Build DAO governance model; as it seems the attacker simply managed to corral enough governance tokens to grab power, and the DAO doesn’t seem to have put mechanisms in place to defend the treasury against such a power grab.
Once the attacker had the power, he minted 1,107,600 BUILD ($1.7 million) in three transactions and drained the majority of the funds in the liquidity pools on the Balancer and Uniswap DEXs. The attacker then took control of the Balancer pools via the governance contract and drained the remaining funds, including 130,000 METRIC tokens, and tried to sell these tokens wherever there was any liquidity, causing intense sell pressure on the assets.",https://cryptoslate.com/build-finance-dao-hostile-takeover-treasury-drained/,BuildFinance,0x3157439c84260541003001129c42fb6aba57e758,Governance,DeFi Protocol Layer/Design Flaw,Unsafe DeFi protocol dependency,Governance attack
549,188,2022-2-10,"As per the announcement, the attacker was able to successfully access the DAO treasury due to the structure of the Build DAO governance model; as it seems the attacker simply managed to corral enough governance tokens to grab power, and the DAO doesn’t seem to have put mechanisms in place to defend the treasury against such a power grab.
Once the attacker had the power, he minted 1,107,600 BUILD ($1.7 million) in three transactions and drained the majority of the funds in the liquidity pools on the Balancer and Uniswap DEXs. The attacker then took control of the Balancer pools via the governance contract and drained the remaining funds, including 130,000 METRIC tokens, and tried to sell these tokens wherever there was any liquidity, causing intense sell pressure on the assets.",https://twitter.com/finance_build/status/1493223190071554049,BuildFinance,0x3157439c84260541003001129c42fb6aba57e758,Governance,DeFi Protocol Layer/Design Flaw,Unsafe DeFi protocol dependency,Governance attack
